web-scraper-order,web-scraper-start-url,link,link-href,stars,stars-href
"1623600642-4294","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=2&isrefine=y","5","https://www.aliexpress.com/item/1005002624670725.html?algo_pvid=ad37b195-902b-4811-8d1d-f293df480e53&algo_exp_id=ad37b195-902b-4811-8d1d-f293df480e53-25#feedback"
"1623600405-3978","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&catName=consumer-electronics&CatId=44&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/32961063322.html?algo_pvid=c167a4b9-cb5c-4f72-8c60-1bcd097db4da&algo_exp_id=c167a4b9-cb5c-4f72-8c60-1bcd097db4da-18#feedback"
"1623598722-1895","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/1005002304604881.html?algo_pvid=f1b2d2a2-13e7-4a27-b77d-4dd5d70959e0&algo_exp_id=f1b2d2a2-13e7-4a27-b77d-4dd5d70959e0-45#feedback"
"1623599445-2696","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=2&isrefine=y","4.6","https://www.aliexpress.com/item/1005001606416257.html?algo_pvid=43f3b8f2-b96a-4820-86e9-ba92ce59d88c&algo_exp_id=43f3b8f2-b96a-4820-86e9-ba92ce59d88c-9#feedback"
"1623598484-1564","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&catName=sports-entertainment&CatId=18&ltype=wholesale&SortType=default&page=1&isrefine=y","4.9","https://www.aliexpress.com/item/1005002030698189.html?algo_pvid=4d05dbf5-7040-49dc-9d1e-ac810552c4cd&algo_exp_id=4d05dbf5-7040-49dc-9d1e-ac810552c4cd-41#feedback"
"1623601156-5001","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=3&isrefine=y","4.7","https://www.aliexpress.com/item/32773464411.html?algo_pvid=62cca492-0550-4249-82e8-0e6482abcd17&algo_exp_id=62cca492-0550-4249-82e8-0e6482abcd17-24#feedback"
"1623597825-704","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/32868043168.html?aem_p4p_detail=202106130823062678238071942100011513475#feedback"
"1623599971-3403","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=wat‌","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=watches&CatId=1511&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/1005001727903186.html?algo_pvid=5cd26528-3903-4816-a0f7-71d7f1d7c839&algo_exp_id=5cd26528-3903-4816-a0f7-71d7f1d7c839-22#feedback"
"1623600642-4315","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=2&isrefine=y","4.7","https://www.aliexpress.com/item/4000492919273.html?algo_pvid=ad37b195-902b-4811-8d1d-f293df480e53&algo_exp_id=ad37b195-902b-4811-8d1d-f293df480e53-44#feedback"
"1623600405-3980","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&catName=consumer-electronics&CatId=44&ltype=wholesale&SortType=default&page=3&isrefine=y","4.6","https://www.aliexpress.com/item/4000808285190.html?aem_p4p_detail=202106130906065409920473169130011691629#feedback"
"1623598844-2011","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=2&isrefine=y","4.7","https://www.aliexpress.com/item/4001080610837.html?algo_pvid=3441e219-2b07-4d25-b3f6-464d9e5d35b1&algo_exp_id=3441e219-2b07-4d25-b3f6-464d9e5d35b1-9#feedback"
"1623601235-5110","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=1&isrefine=y","4.6","https://www.aliexpress.com/item/32999407168.html?algo_pvid=3ce83aa8-5fe3-4064-9eb3-7df3e82882d3&algo_exp_id=3ce83aa8-5fe3-4064-9eb3-7df3e82882d3-21#feedback"
"1623597865-726","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=1&isrefine=y","4.7","https://www.aliexpress.com/item/4000628041290.html?algo_pvid=9428deff-be5c-43e6-98cb-b91bf98ddfff&algo_exp_id=9428deff-be5c-43e6-98cb-b91bf98ddfff-19#feedback"
"1623598524-1612","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/4001134941805.html?algo_pvid=73312ae1-bdbc-4602-8a98-564420b822bc&algo_exp_id=73312ae1-bdbc-4602-8a98-564420b822bc-36#feedback"
"1623597785-630","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=3&isrefine=y","4.7","https://www.aliexpress.com/item/1005002312681328.html?algo_pvid=c3a72d63-0a53-485b-92c7-cdaff539ff0d&algo_exp_id=c3a72d63-0a53-485b-92c7-cdaff539ff0d-31#feedback"
"1623599168-2324","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=4&isrefine=y","5","https://www.aliexpress.com/item/1005002059043522.html?aem_p4p_detail=202106130845294807639008792950012735942#feedback"
"1623601116-4928","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=4&isrefine=y","4.6","https://www.aliexpress.com/item/32502358823.html?algo_pvid=d5bf609d-ed90-44d9-8f99-35146e77a1c1&algo_exp_id=d5bf609d-ed90-44d9-8f99-35146e77a1c1-9#feedback"
"1623601116-4940","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=4&isrefine=y","5","https://www.aliexpress.com/item/1005001568935059.html?algo_pvid=d5bf609d-ed90-44d9-8f99-35146e77a1c1&algo_exp_id=d5bf609d-ed90-44d9-8f99-35146e77a1c1-19#feedback"
"1623598111-1073","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=5&isrefine=y","4.7","https://www.aliexpress.com/item/33031904416.html?algo_pvid=13d8ed65-d63b-40c7-a26e-dfcdc35946b0&algo_exp_id=13d8ed65-d63b-40c7-a26e-dfcdc35946b0-36#feedback"
"1623597627-397","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/4001235017139.html?algo_pvid=5fa51661-c584-4fb5-9000-dc9b832c880a&algo_exp_id=5fa51661-c584-4fb5-9000-dc9b832c880a-13#feedback"
"1623601116-4964","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=4&isrefine=y","4.6","https://www.aliexpress.com/item/4000084123180.html?algo_pvid=d5bf609d-ed90-44d9-8f99-35146e77a1c1&algo_exp_id=d5bf609d-ed90-44d9-8f99-35146e77a1c1-39#feedback"
"1623599247-2458","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/33004411127.html?algo_pvid=9530f6df-a023-4858-86d4-ef3df7700b48&algo_exp_id=9530f6df-a023-4858-86d4-ef3df7700b48-33#feedback"
"1623599445-2727","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/1005002506893992.html?algo_pvid=43f3b8f2-b96a-4820-86e9-ba92ce59d88c&algo_exp_id=43f3b8f2-b96a-4820-86e9-ba92ce59d88c-36#feedback"
"1623600958-4723","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/32892261061.html?algo_pvid=2240ca09-3378-4d56-b83e-b928ee6a398f&algo_exp_id=2240ca09-3378-4d56-b83e-b928ee6a398f-22#feedback"
"1623600761-4446","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/32926771510.html?algo_pvid=2b66498d-0a41-47df-8921-35e69ce46bf7&algo_exp_id=2b66498d-0a41-47df-8921-35e69ce46bf7-17#feedback"
"1623597667-489","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=1&isrefine=y","4.8","https://www.aliexpress.com/item/1005001592345531.html?algo_pvid=3a71e620-a6ce-4509-9ce7-869565779901&algo_exp_id=3a71e620-a6ce-4509-9ce7-869565779901-44#feedback"
"1623599848-3224","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/4001157737444.html?algo_pvid=0e9b8cf8-680d-4d58-a56b-a49f2bc86ac4&algo_exp_id=0e9b8cf8-680d-4d58-a56b-a49f2bc86ac4-4#feedback"
"1623600997-4772","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/1005002449891002.html?algo_pvid=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb&algo_exp_id=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb-16#feedback"
"1623599366-2579","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=4&isrefine=y","4.4","https://www.aliexpress.com/item/4001227415240.html?algo_pvid=95d6625d-9521-4323-88cd-23e1fa8d2ebb&algo_exp_id=95d6625d-9521-4323-88cd-23e1fa8d2ebb-3#feedback"
"1623598603-1724","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=3&isrefine=y","4.6","https://www.aliexpress.com/item/1077039989.html?algo_pvid=647257d8-7ac8-40be-adc3-cf3791aebfd8&algo_exp_id=647257d8-7ac8-40be-adc3-cf3791aebfd8-42#feedback"
"1623600208-3760","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/4000071458878.html?aem_p4p_detail=20210613090249939785494374650012829438#feedback"
"1623599046-2194","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes‌","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes&CatId=322&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/1005002066597205.html?algo_pvid=e4ba58b1-09ef-4f51-8072-b488ac8a6873&algo_exp_id=e4ba58b1-09ef-4f51-8072-b488ac8a6873-7#feedback"
"1623599326-2548","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=5&isrefine=y","5","https://www.aliexpress.com/item/32862205779.html?algo_pvid=dbd207c5-e09f-47e6-94c5-00cb17642897&algo_exp_id=dbd207c5-e09f-47e6-94c5-00cb17642897-20#feedback"
"1623599805-3186","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/1005002393184321.html?aem_p4p_detail=20210613085605942113293679250011656789#feedback"
"1623599287-2488","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=1&isrefine=y","4.7","https://www.aliexpress.com/item/1005001652066816.html?algo_pvid=e672d8f4-7a00-4c88-a912-36b32916b9c6&algo_exp_id=e672d8f4-7a00-4c88-a912-36b32916b9c6-13#feedback"
